======================================================================
🏆 GSM Pipeline Summary Report 🏆
Grouping-Scoring-Modeling (G-S-M) Gene Analysis Pipeline
======================================================================

METHODOLOGY
----------------------------------------------------------------------
This pipeline implements a rigorous gene group-based classification approach:

1. FEATURE FILTERING:
   - Welch's t-test for differential expression analysis
   - Multiple comparison correction: Benjamini-Hochberg FDR
   - Significance threshold: α = 0.05 (adjusted p-values)

2. GENE GROUPING:
   - Pre-existing knowledge-based grouping (e.g., DisGeNET pathways)
   - Groups ranked by embedded feature selection via ML models

3. MODEL TRAINING:
   - RandomForest: Ensemble method with embedded feature importance
   - SVM: Support vector classification with probability estimates
   - Rationale: These methods handle high-dimensional data well and
     provide feature importance for biological interpretation.

4. VALIDATION:
   - Stratified K-fold cross-validation for robust estimates
   - Bootstrap confidence intervals (100 resamples, 95% CI)
   - AUC-ROC for threshold-independent classification quality
   - Probability predictions for risk stratification

BEST PERFORMANCE ACHIEVED
----------------------------------------------------------------------
F1 Score:       0.8529 (95% CI: 0.7355 - 0.9347)
Accuracy:       0.8276
Precision:      0.7838
Recall:         0.9355
AUC-ROC:        0.8453 (95% CI: 0.7105 - 0.9410)

Cross-Validation (5-fold):
  CV F1 Mean:   0.7749 ± 0.0475

Probability Predictions:
  Mean P(positive): 0.5667
  Note: Threshold can be adjusted based on clinical requirements
        (e.g., 0.3 for high sensitivity, 0.7 for high specificity)

CONFIGURATION DETAILS
----------------------------------------------------------------------
Iteration:      89
Random Seed:    89044
Groups Used:    7
Features Used:  14
Model Name:     RandomForest

TOP CONFIGURATIONS (Top 5 by F1)
----------------------------------------------------------------------
1. Iter 89 | Groups 7 | F1 0.8529 | AUC 0.8453 | Acc 0.8276
2. Iter 95 | Groups 2 | F1 0.8438 | AUC 0.8441 | Acc 0.8276
3. Iter 89 | Groups 3 | F1 0.8406 | AUC 0.8417 | Acc 0.8103
4. Iter 61 | Groups 1 | F1 0.8333 | AUC 0.8208 | Acc 0.8276
5. Iter 89 | Groups 14 | F1 0.8333 | AUC 0.8327 | Acc 0.7931

PER-ITERATION BEST CONFIGURATIONS
----------------------------------------------------------------------
Iter  1 | Groups  6 | Features  35 | F1 0.7937 | AUC 0.7915 | Acc 0.7759
Iter 41 | Groups  1 | Features  36 | F1 0.7385 | AUC 0.7491 | Acc 0.7069
Iter 42 | Groups  9 | Features  30 | F1 0.7742 | AUC 0.8011 | Acc 0.7586
Iter 43 | Groups  4 | Features  38 | F1 0.7941 | AUC 0.8184 | Acc 0.7586
Iter 44 | Groups  4 | Features  56 | F1 0.7397 | AUC 0.6744 | Acc 0.6724
Iter 45 | Groups  6 | Features  18 | F1 0.7742 | AUC 0.8160 | Acc 0.7586
Iter 46 | Groups  1 | Features  18 | F1 0.7606 | AUC 0.6667 | Acc 0.7069
Iter 47 | Groups  1 | Features  15 | F1 0.6970 | AUC 0.6577 | Acc 0.6552
Iter 48 | Groups  9 | Features  52 | F1 0.7463 | AUC 0.7348 | Acc 0.7069
Iter 49 | Groups  6 | Features  46 | F1 0.7778 | AUC 0.7013 | Acc 0.7241
Iter 50 | Groups  4 | Features  14 | F1 0.7541 | AUC 0.7772 | Acc 0.7414
Iter 51 | Groups  4 | Features 232 | F1 0.7143 | AUC 0.5335 | Acc 0.6552
Iter 52 | Groups 13 | Features 113 | F1 0.8235 | AUC 0.7449 | Acc 0.7931
Iter 53 | Groups 10 | Features 428 | F1 0.8060 | AUC 0.8375 | Acc 0.7759
Iter 54 | Groups 11 | Features 164 | F1 0.6984 | AUC 0.7324 | Acc 0.6724
Iter 55 | Groups  3 | Features  43 | F1 0.7568 | AUC 0.7073 | Acc 0.6897
Iter 56 | Groups  2 | Features  34 | F1 0.7059 | AUC 0.6768 | Acc 0.6552
Iter 57 | Groups  1 | Features  42 | F1 0.6897 | AUC 0.7664 | Acc 0.6897
Iter 58 | Groups  3 | Features  63 | F1 0.7429 | AUC 0.6965 | Acc 0.6897
Iter 59 | Groups  8 | Features 100 | F1 0.7887 | AUC 0.7628 | Acc 0.7414
Iter 60 | Groups  2 | Features  80 | F1 0.7077 | AUC 0.6959 | Acc 0.6724
Iter 61 | Groups  1 | Features   4 | F1 0.8333 | AUC 0.8208 | Acc 0.8276
Iter 62 | Groups  1 | Features   4 | F1 0.7742 | AUC 0.7682 | Acc 0.7586
Iter 63 | Groups  1 | Features   5 | F1 0.6441 | AUC 0.6231 | Acc 0.6379
Iter 64 | Groups  9 | Features 126 | F1 0.7097 | AUC 0.7145 | Acc 0.6897
Iter 65 | Groups  7 | Features  62 | F1 0.8060 | AUC 0.7939 | Acc 0.7759
Iter 66 | Groups 11 | Features 113 | F1 0.8182 | AUC 0.7509 | Acc 0.7931
Iter 67 | Groups  2 | Features  40 | F1 0.7463 | AUC 0.7443 | Acc 0.7069
Iter 68 | Groups 10 | Features 190 | F1 0.6866 | AUC 0.6762 | Acc 0.6379
Iter 69 | Groups 11 | Features  76 | F1 0.7353 | AUC 0.7085 | Acc 0.6897
Iter 70 | Groups  4 | Features 161 | F1 0.6970 | AUC 0.7151 | Acc 0.6552
Iter 71 | Groups  2 | Features  17 | F1 0.7576 | AUC 0.7891 | Acc 0.7241
Iter 72 | Groups  1 | Features   5 | F1 0.7941 | AUC 0.7766 | Acc 0.7586
Iter 73 | Groups  3 | Features  28 | F1 0.7619 | AUC 0.7808 | Acc 0.7414
Iter 74 | Groups  9 | Features 195 | F1 0.7714 | AUC 0.7395 | Acc 0.7241
Iter 75 | Groups  2 | Features  45 | F1 0.7059 | AUC 0.6517 | Acc 0.6552
Iter 76 | Groups  1 | Features  21 | F1 0.7213 | AUC 0.7605 | Acc 0.7069
Iter 77 | Groups  4 | Features  55 | F1 0.7246 | AUC 0.6446 | Acc 0.6724
Iter 78 | Groups  2 | Features  65 | F1 0.7297 | AUC 0.6798 | Acc 0.6552
Iter 79 | Groups  1 | Features  27 | F1 0.7143 | AUC 0.6374 | Acc 0.6552
Iter 80 | Groups  8 | Features 191 | F1 0.7188 | AUC 0.6834 | Acc 0.6897
Iter 81 | Groups  3 | Features  36 | F1 0.6349 | AUC 0.6189 | Acc 0.6034
Iter 82 | Groups 10 | Features 119 | F1 0.7324 | AUC 0.6756 | Acc 0.6724
Iter 83 | Groups  2 | Features  24 | F1 0.7812 | AUC 0.7115 | Acc 0.7586
Iter 84 | Groups  4 | Features  45 | F1 0.7541 | AUC 0.7545 | Acc 0.7414
Iter 85 | Groups  6 | Features  93 | F1 0.7463 | AUC 0.7049 | Acc 0.7069
Iter 86 | Groups  1 | Features  25 | F1 0.7273 | AUC 0.6290 | Acc 0.6897
Iter 87 | Groups  5 | Features  58 | F1 0.7714 | AUC 0.7145 | Acc 0.7241
Iter 88 | Groups  8 | Features  59 | F1 0.7568 | AUC 0.7587 | Acc 0.6897
Iter 89 | Groups  7 | Features  14 | F1 0.8529 | AUC 0.8453 | Acc 0.8276
Iter 90 | Groups  5 | Features  18 | F1 0.7879 | AUC 0.7455 | Acc 0.7586
Iter 91 | Groups  3 | Features  49 | F1 0.6667 | AUC 0.6995 | Acc 0.6552
Iter 92 | Groups  3 | Features  58 | F1 0.7188 | AUC 0.7240 | Acc 0.6897
Iter 93 | Groups  3 | Features  58 | F1 0.6875 | AUC 0.6487 | Acc 0.6552
Iter 94 | Groups 27 | Features  15 | F1 0.8065 | AUC 0.7999 | Acc 0.7931
Iter 95 | Groups  2 | Features  23 | F1 0.8438 | AUC 0.8441 | Acc 0.8276
Iter 96 | Groups  1 | Features  17 | F1 0.6957 | AUC 0.6392 | Acc 0.6379
Iter 97 | Groups  3 | Features 109 | F1 0.7273 | AUC 0.7372 | Acc 0.6897
Iter 98 | Groups  9 | Features  80 | F1 0.7647 | AUC 0.7234 | Acc 0.7241
Iter 99 | Groups  7 | Features  76 | F1 0.6866 | AUC 0.6416 | Acc 0.6379
Iter 100 | Groups 17 | Features  12 | F1 0.8254 | AUC 0.8375 | Acc 0.8103

TOP FEATURES (by importance)
----------------------------------------------------------------------
  SLC5A1: 0.1159
  BICC1: 0.0943
  HTRA1: 0.0852
  ECD: 0.0840
  DUSP10: 0.0764
  TRIM36: 0.0750
  DCLRE1C: 0.0746
  NOD2: 0.0654
  CD82: 0.0615
  FBN2: 0.0593

TOP GROUPS USED
----------------------------------------------------------------------
  1. Malignant neoplasm of pancreas
  2. Non-Small Cell Lung Carcinoma
  3. leukemia
  4. Malignant tumor of colon
  5. Carcinoma breast stage IV
  6. Prostate carcinoma
  7. Stomach Carcinoma

======================================================================
BEST AVERAGED GROUPS (across all iterations)
----------------------------------------------------------------------
Groups ranked by average F1 score when used in modeling:

   1. Adenocarcinoma, Endometrioid                       Avg F1: 0.8254 ± 0.0000 (n=1)
   2. Benign tumor of pancreas                           Avg F1: 0.8254 ± 0.0000 (n=1)
   3. Carcinoma, Endometrioid                            Avg F1: 0.8254 ± 0.0000 (n=1)
   4. Neoplasm of uncertain or unknown behavior of breas Avg F1: 0.8254 ± 0.0000 (n=1)
   5. Resectable Pancreatic Ductal Adenocarcinoma        Avg F1: 0.8254 ± 0.0000 (n=1)
   6. Secondary malignant neoplasm of pancreas           Avg F1: 0.8254 ± 0.0000 (n=1)
   7. Clear cell sarcoma of kidney                       Avg F1: 0.8065 ± 0.0000 (n=3)
   8. Intestinal metaplasia of gastric mucosa            Avg F1: 0.8065 ± 0.0000 (n=3)
   9. Childhood Anaplastic Large Cell Lymphoma           Avg F1: 0.8065 ± 0.0000 (n=3)
  10. Relapsing linear acantholytic dermatosis           Avg F1: 0.8065 ± 0.0000 (n=3)
  11. Cerebellar Glioblastoma                            Avg F1: 0.8060 ± 0.0000 (n=1)
  12. Carcinoma of Endocrine Gland                       Avg F1: 0.7931 ± 0.0134 (n=6)
  13. Borderline ovarian tumour                          Avg F1: 0.7931 ± 0.0134 (n=6)
  14. Cervical intraepithelial neoplasia grade 1         Avg F1: 0.7931 ± 0.0134 (n=6)
  15. Malignant Squamous Cell Neoplasm                   Avg F1: 0.7825 ± 0.0051 (n=3)

BEST AVERAGED FEATURES (across all iterations)
----------------------------------------------------------------------
Features ranked by average importance score:

   1. SLC5A1               Avg Importance: 0.0843 ± 0.1275 (n=637)
   2. C6                   Avg Importance: 0.0715 ± 0.0512 (n=176)
   3. ARMCX2               Avg Importance: 0.0694 ± 0.0421 (n=9)
   4. PYGB                 Avg Importance: 0.0430 ± 0.0422 (n=150)
   5. TRIM36               Avg Importance: 0.0426 ± 0.0333 (n=289)
   6. ACOX2                Avg Importance: 0.0423 ± 0.0244 (n=38)
   7. TGDS                 Avg Importance: 0.0405 ± 0.0658 (n=10)
   8. ERF                  Avg Importance: 0.0378 ± 0.0326 (n=39)
   9. GABRD                Avg Importance: 0.0369 ± 0.0833 (n=18)
  10. ZKSCAN5              Avg Importance: 0.0351 ± 0.0159 (n=57)
  11. TMEM45A              Avg Importance: 0.0349 ± 0.0385 (n=266)
  12. HTRA1                Avg Importance: 0.0348 ± 0.0373 (n=726)
  13. YEATS2               Avg Importance: 0.0344 ± 0.0198 (n=23)
  14. UQCC1                Avg Importance: 0.0344 ± 0.0254 (n=96)
  15. CWH43                Avg Importance: 0.0341 ± 0.0308 (n=104)
  16. PPP2R2D              Avg Importance: 0.0331 ± 0.0209 (n=114)
  17. HUWE1                Avg Importance: 0.0325 ± 0.0357 (n=206)
  18. ARNTL2               Avg Importance: 0.0318 ± 0.0514 (n=20)
  19. NSUN3                Avg Importance: 0.0316 ± 0.0158 (n=44)
  20. RUFY2                Avg Importance: 0.0307 ± 0.0212 (n=54)

======================================================================
ROBUST RANK AGGREGATION - GROUPS
----------------------------------------------------------------------
Groups ranked using Robust Rank Aggregation (RRA) method.
Lower p-value = more consistently top-ranked across iterations.

Rank  Group Name                                      RRA Score  Avg Rank     N
----------------------------------------------------------------------
  1   Liver carcinoma                                 70.0195     67.16   100
  2   Malignant neoplasm of pancreas                  68.9915     60.23   100
  3   Pancreatic carcinoma                            65.5054     61.57   100
  4   Malignant neoplasm of breast                    64.3620     77.00   100
  5   Breast Carcinoma                                61.3025     76.80   100
  6   Malignant neoplasm of lung                      60.8158     77.18   100
  7   Prostate carcinoma                              57.3677     79.59    99
  8   Non-Small Cell Lung Carcinoma                   57.1083     83.92   100
  9   Squamous cell carcinoma                         56.8235     86.50   100
  10  Malignant neoplasm of prostate                  54.8184     79.52    99
  11  Malignant neoplasm of colon and/or rectum       53.7707     97.21    99
  12  Colorectal Carcinoma                            53.7641     98.21    99
  13  Triple-Negative Breast Carcinoma                52.5167     88.42   100
  14  Carcinoma, Ovarian Epithelial                   52.3771     90.26    99
  15  Triple Negative Breast Neoplasms                51.8119     70.72   100

ROBUST RANK AGGREGATION - FEATURES
----------------------------------------------------------------------
Features ranked using Robust Rank Aggregation (RRA) method.
Higher RRA score = more consistently top-ranked.

Rank  Feature Name                RRA Score  Avg Rank   Avg Imp     N
----------------------------------------------------------------------
  1   SLC5A1                      56.6081     42.54    0.0648    79
  2   MAP2K4                      16.6169     39.03    0.0190    65
  3   HTRA1                       14.4460     38.87    0.0224    87
  4   B2M                         12.4797     41.89    0.0179    63
  5   CD82                         6.7972     43.92    0.0152    81
  6   EGR1                         2.9326     60.00    0.0114    40
  7   FXR1                         2.8701     86.64    0.0151    46
  8   SOX9                         2.7634     54.37    0.0159    75
  9   SAT1                         2.6548     64.56    0.0138    54
  10  TRIO                         2.6119     64.16    0.0124    62
  11  HUWE1                        2.3594     90.34    0.0211    31
  12  IL1R2                        2.1509     92.91    0.0188    31
  13  TRIM36                       2.1269     98.95    0.0306    47
  14  NR2F1                        2.0759     85.33    0.0203    40
  15  CENPM                        1.4182     90.19    0.0151    35
  16  C6                           1.0913    119.28    0.0553    28
  17  HLA-DQB1                     1.0497     98.24    0.0138    25
  18  CPE                          0.9857     68.22    0.0147    66
  19  TNFRSF1A                     0.9297     61.07    0.0103    70
  20  PINK1                        0.8388     79.96    0.0115    51
  21  TMEM45A                      0.6994     95.85    0.0212    39
  22  SERPINE1                     0.6807    119.02    0.0068    10
  23  P2RX4                        0.6596     82.39    0.0144    45
  24  BRF2                         0.6347    104.07    0.0149    29
  25  CDK2                         0.6020    107.04    0.0083    22

======================================================================
SUMMARY STATISTICS
----------------------------------------------------------------------
Total Configurations Tested: 1000
F1 Score Range: 0.5091 - 0.8529
F1 Score Mean ± Std: 0.7009 ± 0.0529
AUC-ROC Mean ± Std: 0.7143 ± 0.0664

======================================================================
📊 Full results saved in accompanying Excel files.
📈 Visualizations saved in figures/ directory.
======================================================================
